x,y
-4,0.01831563888873418
-3.992,0.018462751666353888
-3.984,0.01861104606638221
-3.976,0.018760531579711363
-3.968,0.018911217773465227
-3.96,0.019063114291611637
-3.952,0.019216230855579598
-3.944,0.01937057726488147
-3.936,0.019526163397740135
-3.928,0.019682999211721196
-3.92,0.019841094744370288
-3.912,0.02000046011385546
-3.904,0.02016110551961476
-3.896,0.020323041243008984
-3.888,0.020486277647979705
-3.88,0.020650825181712566
-3.872,0.020816694375305884
-3.864,0.02098389584444467
-3.856,0.021152440290080017
-3.848,0.02132233849911398
-3.84,0.021493601345089923
-3.832,0.02166623978888845
-3.824,0.021840264879428896
-3.816,0.02201568775437645
-3.808,0.022192519640854984
-3.8,0.0223707718561656
-3.792,0.022550455808510915
-3.784,0.022731582997725215
-3.776,0.022914165016010433
-3.768,0.02309821354867806
-3.76,0.02328374037489701
-3.752,0.023470757368447486
-3.7439999999999998,0.023659276498480913
-3.7359999999999998,0.023849309830285957
-3.7279999999999998,0.024040869526060722
-3.7199999999999998,0.024233967845691123
-3.7119999999999997,0.02442861714753553
-3.7039999999999997,0.024624829889215695
-3.6959999999999997,0.02482261862841406
-3.6879999999999997,0.025021996023677454
-3.6799999999999997,0.025222974835227223
-3.6719999999999997,0.025425567925775903
-3.6639999999999997,0.02562978826135045
-3.6559999999999997,0.02583564891212204
-3.6479999999999997,0.026043163053242592
-3.6399999999999997,0.02625234396568797
-3.6319999999999997,0.026463205037107973
-3.6239999999999997,0.026675759762683146
-3.6159999999999997,0.026890021745988472
-3.6079999999999997,0.027106004699864024
-3.5999999999999996,0.02732372244729257
-3.5919999999999996,0.02754318892228426
-3.5839999999999996,0.027764418170768405
-3.5759999999999996,0.02798742435149242
-3.5679999999999996,0.02821222173692799
-3.5599999999999996,0.02843882471418452
-3.5519999999999996,0.028667247785929894
-3.5439999999999996,0.028897505571318673
-3.5359999999999996,0.029129612806927725
-3.5279999999999996,0.029363584347699347
-3.5199999999999996,0.029599435167892013
-3.5119999999999996,0.02983718036203872
-3.5039999999999996,0.030076835145913042
-3.4959999999999996,0.030318414857502952
-3.4879999999999995,0.03056193495799245
