x,y
-4,144
-3.992,142.660664836096
-3.984,141.330630721536
-3.976,140.009854795776
-3.968,138.698294296576
-3.96,137.39590656
-3.952,136.10264902041598
-3.944,134.81847921049598
-3.936,133.543354761216
-3.928,132.277233401856
-3.92,131.02007296
-3.912,129.771831361536
-3.904,128.532466630656
-3.896,127.301936889856
-3.888,126.080200359936
-3.88,124.86721535999999
-3.872,123.66294030745598
-3.864,122.467333718016
-3.856,121.28035420569599
-3.848,120.10196048281598
-3.84,118.93211135999998
-3.832,117.77076574617598
-3.824,116.61788264857597
-3.816,115.47342117273595
-3.808,114.33734052249595
-3.8,113.20959999999998
-3.792,112.090159005696
-3.784,110.97897703833598
-3.776,109.87601369497597
-3.768,108.78122867097598
-3.76,107.69458175999998
-3.752,106.61603285401597
-3.7439999999999998,105.54554194329594
-3.7359999999999998,104.48306911641596
-3.7279999999999998,103.42857456025597
-3.7199999999999998,102.38201855999995
-3.7119999999999997,101.34336149913597
-3.7039999999999997,100.31256385945596
-3.6959999999999997,99.28958622105596
-3.6879999999999997,98.27438926233597
-3.6799999999999997,97.26693375999996
-3.6719999999999997,96.26718058905594
-3.6639999999999997,95.27509072281596
-3.6559999999999997,94.29062523289596
-3.6479999999999997,93.31374528921596
-3.6399999999999997,92.34441215999998
-3.6319999999999997,91.38258721177597
-3.6239999999999997,90.42823190937595
-3.6159999999999997,89.48130781593598
-3.6079999999999997,88.54177659289596
-3.5999999999999996,87.60959999999997
-3.5919999999999996,86.68473989529596
-3.5839999999999996,85.76715823513597
-3.5759999999999996,84.85681707417595
-3.5679999999999996,83.95367856537595
-3.5599999999999996,83.05770495999997
-3.5519999999999996,82.16885860761595
-3.5439999999999996,81.28710195609597
-3.5359999999999996,80.41239755161595
-3.5279999999999996,79.54470803865594
-3.5199999999999996,78.68399615999995
-3.5119999999999996,77.83022475673596
-3.5039999999999996,76.98335676825594
-3.4959999999999996,76.14335523225596
-3.4879999999999995,75.31018328473597
-3.4799999999999995,74.48380415999996
-3.4719999999999995,73.66418119065595
-3.4639999999999995,72.85127780761596
-3.4559999999999995,72.04505754009594
-3.4479999999999995,71.24548401561594
-3.4399999999999995,70.45252095999993
-3.4319999999999995,69.66613219737594
-3.4239999999999995,68.88628165017595
-3.4159999999999995,68.11293333913596
-3.4079999999999995,67.34605138329596
-3.3999999999999995,66.58559999999996
-3.3919999999999995,65.83154350489595
-3.3839999999999995,65.08384631193594
-3.3759999999999994,64.34247293337594
-3.3679999999999994,63.60738797977595
-3.3599999999999994,62.878556159999945
-3.3519999999999994,62.15594228121596
-3.3439999999999994,61.43951124889594
-3.3359999999999994,60.72922806681595
-3.3279999999999994,60.025057837055954
-3.3199999999999994,59.32696575999994
